,RPI,INDPRO,UNRATE,UEMP5TO14,PAYEMS,USGOOD,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,HOUST,PERMIT,UMCSENT,M1SL,M2SL,M2REAL,TOTRESNS,NONREVSL,DTCOLNVHFNM,DTCTHFNM,CPIAUCSL,CPIAPPSL,CPITRNSL,CUSR0000SAC,CUUR0000SAD,CPIULFSL,CUUR0000SA0L2,PCEPI,DNDGRG3M086SBEA,FGEXPND,FGDEF,MTSDS133FMS,FYGFDPUN,GFDEGDQ188S,GFDEBTN,DGS1MO,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,DGS20,DGS30,IRLTLT01DEM156N,IRLTLT01JPM156N,IRLTLT01GBM156N,IRLTLT01CAM156N,IRLTLT01AUM156N,IRLTLT01FRM156N,NASDAQCOM,AAA,BAA,DEXUSEU,DEXJPUS,DEXUSUK,DEXCAUS,DEXUSAL,VIXCLS,NFCI,DCOILWTICO,FEDFUNDS,CURRCIR,BOGMBASE,WSHOSHO,WSHOTSL,T5YIE,T10YIE,log return gold,log return sp500
2010-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,-0.01,-0.06,-0.08,-0.08,-0.0899999999999998,-0.1100000000000003,-0.1299999999999999,-0.1299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047871001661734,0.0,0.0,0.0127419243827657,-0.0157923593060091,-0.0005196154962329,-0.0085555635279192,0.0070391407492833,0.0748449717318759,-0.0211299999999999,0.0059269188977681,0.0,0.0,0.0,-0.0034241026323194,0.0087627992403298,0.0,-0.0300000000000002,0.026157859447363485,0.0006920112747872409
2011-01-07,0.012997694785513,-0.0021681413773624,-0.021739986636406,-0.0438638520023388,5.350311656826534e-05,-0.0005625879191981,-0.0073435248315938,0.0023290931382806,0.0043432642706608,-0.0008978676248521,0.0001503646345213,0.0007297494850728,0.0010346803576286,0.0032140477979734,-0.0005206977467295,-0.0003593567552826,0.1560042484765809,-0.0927817334509661,-0.0040349752121793,0.0052131532672081,0.0025243819899873,-0.0006999475325137,0.0295227765912775,0.0078428009916073,-0.004688236177591,-0.0057246071734624,0.0032377948808059,0.0049949276174352,0.0087439023137783,0.0055871232751742,0.0016635930204662,0.0028546720429494,0.006062653133382,0.0029976500757964,0.0066684751198931,0.0003828860231323,50.4340000000002,28338.0,261162.0,0.0145727058614451,0.01731063918497,0.06,0.02,-0.01,0.0,-0.01,0.0,-0.0499999999999998,-0.02,0.04,0.1200000000000001,0.1400000000000005,0.1019047619047701,0.08,0.1175000000000001,0.0482380952381005,-0.0350000000000001,0.1,0.0187830855741717,0.0200000000000004,-0.0099999999999997,-0.0247981272381634,0.0166356820473936,0.010855624826895,-0.0077228205909615,-0.0167367923555238,-0.034970602751791,-0.02165,-0.0368946833177572,-0.0571584138399485,-0.0004881780333096,0.0152036188880551,0.006880288723833,0.0145409181294464,0.0799999999999998,0.06,-0.03715875097309951,0.010960357077275162
2011-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0099999999999999,0.0,-0.0199999999999999,-0.01,-0.02,-0.01,-0.0299999999999998,0.0100000000000002,0.0199999999999995,0.0499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0191011712000497,0.0,0.0,0.0292347251083509,-0.0006023008072215,0.0199790319184381,-0.0030251107066888,-0.0068548655515948,-0.1031588700103576,-0.0202799999999999,0.0385348345793197,0.0,0.0,0.0,0.0137024265688072,0.0296967040175157,0.02,-0.0099999999999997,-0.005674656901601516,0.016953391534566542
2011-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999999,0.01,0.01,0.0,0.04,0.05,0.09,0.1099999999999998,0.0899999999999998,0.0600000000000005,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0241561543249613,0.0,0.0,0.0188046716974444,-0.0043473078972633,0.0077186539907748,0.0041320290587052,0.0006067347744021,0.1778917510518725,-0.01739,-0.0368330927198945,0.0,0.0,0.0,0.0023085913780818,0.0163588640714031,-0.01,-0.1099999999999998,-0.01430307334102654,-0.00767685085436387
2011-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0199999999999999,-0.01,-0.04,-0.03,-0.0899999999999999,-0.09,-0.1200000000000001,-0.1099999999999998,-0.08,-0.0700000000000002,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009857843269971,0.0,0.0,0.0019126090867901,-0.0072877766984351,-0.0099890888712377,0.0046157015520761,0.0034312275060793,0.0815824820055155,-0.01197,-0.0007937858329141,0.0,0.0,0.0,0.0083661754207273,0.031788991024916,0.01,0.0299999999999998,-0.005347566387003511,-0.005477239450933702
2011-02-04,0.0029278362007492,-0.0041246154098306,-0.0110498361865847,0.0276395419291404,0.0016724391338929,0.0031464235419651,0.0044125830008763,0.0026674713575243,0.0034889435991676,0.0013464993057734,0.0014405849674492,0.0028732744722379,0.0021582941258966,0.001875267706179,-0.0005209690141274,-0.0019337581633607,-0.1976769448771493,-0.060841659256245,0.0435137861859669,0.0128082689529769,0.0071872246661044,0.0039682096570512,0.1294136767044156,0.0044321822292001,-0.0031820057407099,-0.0080113944526356,0.0032093192514253,0.000700805955498,0.0071816397029991,0.0049167815595581,0.0048753549187292,0.002977382692002,0.0064165388843449,0.0027817339947677,0.0059923894176554,0.0,0.0,-172711.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.2299999999999999,0.29,0.3500000000000001,0.3499999999999996,0.3200000000000003,0.25,0.2000000000000001,0.1823333333333301,0.0279999999999998,0.1526,0.1643684210526297,0.0900000000000007,0.1600000000000001,0.0302101897356026,0.1799999999999997,0.0600000000000005,-0.0016917366397298,-0.0004877454065717,0.0157236928806769,-0.0090507456123423,0.0212317968051936,-0.2295261522947069,-0.0048499999999999,-0.0031814593361279,-0.060624621816435,0.0083174436770052,0.0769013576215114,0.0106073960330821,0.0210589799521798,0.06,0.1099999999999998,0.010355452740905768,0.02669443180964226
2011-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.03,-0.0199999999999999,-0.01,0.0799999999999999,0.1499999999999999,0.1099999999999998,0.04,-0.04,-0.0199999999999995,-0.0200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0143905945468052,0.0,0.0,-0.0047225589541734,0.0184888355262424,-0.0064224694650705,0.0001010152028739,-0.0137042859760637,-0.015180557177016,0.0017399999999999,-0.0404095383378759,0.0,0.0,0.0,0.0127839112042593,0.0250927056408034,-0.1100000000000001,-0.1,0.0050640505951475845,0.013848601260336046
2011-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0199999999999999,-0.01,-0.0199999999999999,-0.0699999999999999,-0.0799999999999998,-0.08,-0.0599999999999996,-0.0500000000000002,-0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0086863229764162,0.0,0.0,0.0112530147121264,-0.003598420579534,0.0160718299172363,-0.0074010577602544,0.014197309700491,0.0460853653042359,0.0095699999999999,0.0075552242278256,0.0,0.0,0.0,0.0071607404367615,0.0197289200421213,0.1600000000000001,0.06,0.02274647899278026,0.010373723350475927
2011-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399999999999999,0.03,0.01,-0.01,-0.06,-0.1,-0.1399999999999996,-0.1500000000000003,-0.1699999999999999,-0.2000000000000001,-0.1900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.0188429439709025,0.0,0.0,0.0061247001519139,-0.0176995770994006,-0.0103332912152946,-0.0019353201864342,0.0010837973374779,0.1568424714929697,0.01514,0.1267461053591301,0.0,0.0,0.0,0.0098054636271811,0.0192071188810203,0.1299999999999999,0.06,0.015698235875004407,-0.017372540154870997
2011-03-04,-0.002296093878547,0.0103106764599525,0.0,-0.0452684701182715,0.0017229685055841,0.0035838318121026,0.004758427719441,0.0018887368252133,0.0027824169314243,0.0004484305007874,0.0014296937419508,0.0019378286241718,0.0032746501658067,0.0013559977435768,0.0006511688710926,-0.0010358728153967,0.1488867807077172,0.0729211849108457,-0.1381503384808171,0.0140181767742788,0.0064893154397491,0.0013441196796506,0.1270512345897261,0.0034521760207741,0.002557929898213,-0.0017608107285269,0.0051602113856565,-0.0013770485770381,0.018719770328996,0.010713864717224,0.0042163116861342,0.0047705934442214,0.013416436196052,0.0040116816411748,0.0119990089344845,0.0,0.0,34353.0,0.0,0.0,0.0,-0.0099999999999999,-0.01,0.0,-0.01,-0.0399999999999999,-0.02,0.0099999999999997,0.04,0.0700000000000002,0.08,0.0899999999999998,0.0127391304347797,-0.0269999999999999,-0.1413000000000002,-0.1508466819221996,-0.1750000000000007,0.0099999999999997,0.0013008202031219,-0.0899999999999998,-0.1200000000000001,0.0162945205798552,0.0071903301682549,0.0106410308699774,-0.0095272963644521,-0.0043422549230859,-0.0083595053160907,0.0136999999999999,0.0779045568374154,-0.1335313926245225,0.0136908430545492,0.079792248497073,0.0054662041261952,0.018642135539487,0.0700000000000002,0.0900000000000003,0.014127165953385479,0.0009617460595983118
2011-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.0399999999999999,-0.03,-0.02,-0.04,-0.0799999999999998,-0.1099999999999998,-0.1200000000000001,-0.0900000000000003,-0.0499999999999998,-0.0599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.0251127685714882,0.0,0.0,-0.0085467536454086,-0.0070680284497637,-0.0134438105690462,0.0017483420918726,-9.890707688218515e-05,0.0521323965974724,0.01056,-0.0311491019424101,0.0,0.0,0.0,0.0127217325732917,0.0238277494895928,-0.0700000000000002,-0.0500000000000002,-0.008360606538913906,-0.012851405053528886
2011-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199999999999999,-0.0099999999999999,0.01,-0.0099999999999999,-0.03,-0.07,-0.1,-0.1199999999999996,-0.1200000000000001,-0.1200000000000001,-0.1100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0268485025587059,0.0,0.0,0.0197828269123344,-0.0077343703955845,0.0095593527451232,0.0116458564147327,-0.0156510197684534,0.1964968394798663,0.0055399999999999,-0.0007912957880744,0.0,0.0,0.0,0.0026395748474286,0.0112447703642413,0.0100000000000002,-0.0099999999999997,0.001515712586837914,-0.01941628184335098
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0199999999999999,0.0199999999999999,0.0399999999999999,0.0699999999999999,0.18,0.2099999999999999,0.2400000000000002,0.2299999999999999,0.1800000000000001,0.1100000000000003,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0369059822696478,0.0,0.0,0.0002121265696483,-0.0002465179354276,-0.0062591224699461,-0.0068280520058708,0.0325207803693864,-0.3108619182307741,-0.0050199999999999,0.0371977821097502,0.0,0.0,0.0,0.0072051594623214,0.0192245707980092,0.0099999999999997,0.0099999999999997,0.007089739088750768,0.026688818938628067
2011-04-01,-0.001611557193609,-0.0033183153212039,0.0110498361865847,0.0023462387166599,0.0023965409999622,0.0028466989166204,0.0014595879256091,0.0025698146744801,0.0037440243416568,0.0006722689328828,0.0023255005018754,0.003904603934302,0.0023848408874211,0.004454258635075,-0.0001301998569651,-0.0003605552589984,-0.0797649684688623,-0.0034364294985813,0.0335064118898422,0.000263608806061,0.0070456478602611,0.0023602788631666,0.0628645303721047,0.0050843877374795,-0.020981558471222,-0.0090444404205403,0.0046831160490556,0.0024856545561871,0.016284376573413,0.0094401279280154,0.0047778826228759,0.0048239057816781,0.0090997902628124,0.004233371956281,0.0107909850656078,0.0099506867549781,-29.99700000000007,147767.0,90306.0,-0.0082348858234997,0.0051006637258126,-0.01,-0.0199999999999999,-0.03,-0.0299999999999999,0.01,0.05,0.04,0.0299999999999998,0.0,-0.0100000000000006,-0.0299999999999993,0.1287871853546907,0.0010000000000001,0.0232999999999998,0.06147826086957,0.0775000000000005,0.08,0.0168241308023313,0.0300000000000002,-0.0100000000000006,0.0050072392076753,0.0354823200117513,0.0028555485292444,-0.0154578510719911,0.0101602306123613,-0.0288890098521372,-0.0108,0.0250436737402264,-0.3364722366212127,0.0086276523811221,0.0414213222560997,0.00899293703125,0.0213796531762415,0.06,0.08,-0.0008887241096768861,0.014065631086665142
2011-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0099999999999999,-0.03,-0.03,0.0,0.0299999999999999,0.03,0.0699999999999998,0.0900000000000003,0.1299999999999999,0.1400000000000005,0.1499999999999994,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032998175367735,0.0,0.0,0.0154966105447144,0.0111217426559102,0.0128724100585255,-0.0067733286620685,0.0137682641527857,0.0266531229508535,-0.01438,0.0429508287569495,0.0,0.0,0.0,0.0102514853631028,0.0183996286194627,0.1299999999999999,0.1200000000000001,0.0321848491439356,-0.00318727765330884
2011-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,-0.03,-0.12,-0.1400000000000001,-0.1699999999999999,-0.1800000000000001,-0.1599999999999997,-0.1600000000000001,-0.1600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056843541589266,0.0,0.0,0.0004155124713521,-0.0221279549675381,-0.0009796119071524,0.0053183294446647,0.0025605780029645,-0.1539641648588916,-0.0134599999999999,-0.0280003841785099,0.0,0.0,0.0,0.0061105660821585,0.0120664407670165,-0.1499999999999999,-0.0300000000000002,0.007698579352148904,-0.0064127719432427455
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.0099999999999999,-0.0099999999999999,-0.0299999999999999,-0.04,0.0,-0.02,-0.0100000000000002,-0.0099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198795762455548,0.0,0.0,0.0070374238281352,-0.0146624862517992,0.0116924783764584,-0.0083551399883606,0.0166255649293197,-0.0419921741266593,-0.0096,0.0230894407847976,0.0,0.0,0.0,0.0087379303577161,0.0200201919992721,0.06,-0.02,0.01444610931070045,0.013323193170460712
2011-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0099999999999999,-0.0199999999999999,0.0,-0.01,-0.07,-0.1499999999999999,-0.1700000000000001,-0.1299999999999999,-0.1,-0.0899999999999998,-0.0699999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0187510982458602,0.0,0.0,0.018797802027613,-0.0074741510714515,0.0104794984573272,-0.0051522115969924,0.0186421050223443,0.0040760926000431,-0.0037599999999999,0.0148374629067724,0.0,0.0,0.0,0.0010132128187656,0.0077934712447795,0.1600000000000001,-0.02,0.037398664333013976,0.019423118646805015
2011-05-06,-0.0010408703543092,0.0012292630132355,-0.0110498361865847,-0.0285248541914802,0.0008127580669281,0.0027274515251942,0.0056358662038604,0.0006841700429358,0.0022120844081872,-0.0017937224540265,0.0005101816533237,0.000602445948699,0.0009340403415247,0.0001027147509553,0.0028604882331375,-0.0024823427997482,0.012556218775412,0.0617377006057795,0.0624769419553867,0.023238684477377,0.0079745854895865,0.0047780055496975,0.0396485314125465,0.0031043736831826,0.0005586433085404,-0.000635695460458,0.0031766637911196,0.009196401205866,0.0068626871854418,0.0055218732014674,0.0062083038695677,0.0030694303719913,0.0062889541301522,0.0030313677842466,0.0054463009428928,0.0,0.0,-17254.0,0.0,0.0,0.0,0.0,-0.02,-0.0399999999999999,-0.04,-0.04,-0.05,-0.0999999999999998,-0.1200000000000001,-0.1299999999999999,-0.1200000000000001,-0.1100000000000003,-0.2796172248803801,-0.0970000000000002,-0.2565999999999997,-0.17609523809524,-0.1875,-0.1999999999999997,-0.0161305702328737,-0.2000000000000001,-0.2399999999999993,-0.022241331601159,-0.0098876099078566,-0.0165522686838993,0.0136113503374618,-0.0160372100709274,0.221107581829111,0.0031999999999999,-0.1574633305454549,-0.1053605156578267,0.0072042680164861,0.0278860045786961,0.0110151579337181,0.019884927446288,-0.2000000000000001,-0.0899999999999998,-0.04597572015719997,-0.01731673822668167
2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0099999999999999,0.0099999999999999,0.01,0.0,0.0,-0.01,-0.0100000000000002,-0.0099999999999997,0.0,0.0300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0003217804742376,0.0,0.0,-0.0247253830479794,0.0031003931327475,-0.0146032782891815,0.0095219100715031,-0.0185676752141411,-0.0750281278085909,0.00943,0.0238689422235172,0.0,0.0,0.0,0.0097176856386216,0.0167496790834817,-0.1,-0.0899999999999998,-0.00046825875496026015,-0.0018148079828668173
2011-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199999999999999,0.02,0.02,-0.01,-0.0199999999999999,-0.0399999999999999,-0.04,-0.0299999999999998,-0.0300000000000002,-0.0300000000000002,-0.0200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.0089315003535155,0.0,0.0,0.0021898076775861,0.010837544497007,0.0026542406249533,0.002777350959808,0.0074497020474227,0.0208703227255804,0.0124799999999999,-0.0006049606960054,0.0,0.0,0.0,0.0083648645104652,0.0195570793625723,-0.08,-0.0900000000000003,0.012632726755640533,-0.003369477250446451
2011-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0099999999999999,0.0,-0.07,-0.1099999999999999,-0.1100000000000001,-0.1099999999999998,-0.08,-0.06,-0.0599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023070697246572,0.0,0.0,0.0080818458797954,-0.0109613758388782,0.0166283327630106,0.003691176138043,0.0062748976670497,-0.0868549191938008,0.01395,0.0143195757780132,0.0,0.0,0.0,0.006583119313019,0.0160302361839228,-0.04,-0.02,0.01514683735143496,-0.0016289032527838643
2011-06-03,0.0044737096977023,0.0029496096383967,0.0110498361865847,0.0285248541914802,0.0017220782983926,0.0019991121717755,0.0021731265343145,0.0011107789410562,0.002344990384195,-0.0008980692116846,0.0016782434228197,0.0022459301973061,0.0013537247786636,0.002284386466357,-0.0015592518751645,0.0015803854913745,0.0804539764434713,0.0287101058824319,-0.0384135020237517,0.0111652888460298,0.0080967672489382,0.0081171273376288,0.0466972663622273,0.0029000727854242,-0.001565106918175,0.0006025105199398,0.0,0.0046447360901735,-0.0072148089574826,-0.0022463750039012,0.0058003420338765,-0.0004009891118359,-0.0027820629905948,-0.0002046785207809,-0.0039824269928647,0.0,0.0,14561.0,0.0,0.0,0.0,0.0,-0.01,-0.0099999999999999,0.0,-0.06,-0.06,-0.1099999999999998,-0.1100000000000003,-0.0799999999999996,-0.04,-0.0200000000000004,-0.1699999999999999,-0.0339999999999998,-0.0908999999999999,-0.1641774891774901,-0.165,-0.06,-0.0231779532540477,0.0300000000000002,-0.0300000000000002,0.0219454309103693,-0.0045925730817106,-0.0058982871434323,-0.0003070781538025,0.0002800466762759,0.1162521745961591,0.0134699999999999,-0.0029871574537256,0.0,0.0067278268427015,0.0311776311889344,0.0050372160847906,0.0084606328000269,0.0,-0.0399999999999995,0.0037997545027614876,-0.023518334253610718
2011-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,0.0,0.01,-0.01,-0.04,-0.02,0.0,0.0,-0.0299999999999998,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0331286073121468,0.0,0.0,-0.0165007713621374,-0.0014940241822838,-0.0087593589367182,0.0001023698624019,-0.0138153599998748,0.0494531622710234,0.01234,-0.009820702238966,0.0,0.0,0.0,0.0086898044938426,0.0145287657544539,-0.0399999999999998,-0.04,-0.0068956817608922805,-0.022699077374942256
2011-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-0.0199999999999999,-0.0299999999999999,-0.0299999999999999,-0.05,-0.0499999999999998,-0.0500000000000002,-0.0100000000000002,0.0100000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.0103608957700727,0.0,0.0,-0.0027186242389933,-0.0019955107644573,-0.0041923612575028,0.0028621096916997,0.0050030783548991,0.1471576443362878,0.00875,-0.0653310472551762,0.0,0.0,0.0,0.0066156461806059,0.0135944128966283,-0.09,-0.0100000000000002,0.004948893345904537,0.00040904943775377234
2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.02,-0.03,-0.01,-0.03,-0.1100000000000001,-0.1300000000000001,-0.1,-0.06,-0.0299999999999998,-0.0200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0138197087987785,0.0,0.0,-0.0096090516670832,0.0027428018691049,-0.0124958885617053,0.0050906239031598,-0.0091756780551176,-0.0349278810595783,0.0069899999999999,-0.0231645396652719,0.0,0.0,0.0,0.0098576854079599,0.0163784671467599,-0.1099999999999998,0.0500000000000002,-0.024560273182628656,-0.002401623233512673
2011-07-01,0.0043008712677909,0.0047362761977751,-0.0110498361865847,-0.0189258775052181,0.0004698322330707,0.0027146079106099,0.0034311546077283,0.0016212299297411,0.0017895248770418,0.0013468015503779,0.0001141236838595,0.0019210763932644,0.0014979360515283,0.0026131141271061,0.0003900409592443,-0.0052021016145804,0.0243716368212858,-0.0238674814066435,-0.1155128871218442,0.0164675136129881,0.0174890630399282,0.0148572355150378,0.0183207598723944,0.0129629718029242,0.0045214070154688,-4.746380831477381e-05,0.0026166105186637,0.0068534639838588,0.0033003794449681,0.0025823546315226,0.0015832808880595,0.0023546232021933,-4.124004225403155e-05,0.0017007905238761,0.0023159087367368,-0.0171738000005543,55.94599999999991,-86296.0,385160.0,0.0249289372588172,0.0307061809939099,0.0,0.0,0.03,0.04,0.15,0.28,0.4000000000000001,0.4100000000000001,0.3400000000000003,0.29,0.2300000000000004,-0.1470995670995702,-0.0090000000000001,-0.1007000000000002,-0.0492272727272702,-0.1400000000000005,-0.0300000000000002,0.0596784798474185,-0.0600000000000005,0.0099999999999997,0.0222332048954796,0.0060820643019372,0.0053033972376164,-0.0245707554879826,0.0217144406288111,-0.2848425059437032,0.00691,0.0422249047991893,-0.2513144282809056,0.0058867335064842,0.0136127952883056,0.0030178499620472,0.0093799334083488,0.2599999999999998,0.2099999999999999,-0.010473051743774775,0.054627632330474185
